PID    COMM              FD ERR FLAGS    PATH
967    VBoxService        4   0 02000000 /var/run/utmp
647    dbus-daemon       -1   2 02204000 /usr/local/share/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /usr/share/dbus-1/system-services
647    dbus-daemon       -1   2 02204000 /lib/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /var/lib/snapd/dbus-1/system-services/
8808   malicious-prog     3   0 00000000 /usr/include/linux/auto_fs4.h
8808   malicious-prog     4   0 00001101 ./output/594-auto_fs4.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dcbnl.h
8808   malicious-prog     4   0 00001101 ./output/595-dcbnl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/pcitest.h
8808   malicious-prog     4   0 00001101 ./output/596-pcitest.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebt_nflog.h
8808   malicious-prog     4   0 00001101 ./output/597-ebt_nflog.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/rtnetlink.h
8808   malicious-prog     4   0 00001101 ./output/598-rtnetlink.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/map_to_7segment.h
8808   malicious-prog     4   0 00001101 ./output/599-map_to_7segment.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_input.h
8808   malicious-prog     4   0 00001101 ./output/600-virtio_input.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/vfio_ccw.h
8808   malicious-prog     4   0 00001101 ./output/601-vfio_ccw.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ipmi_msgdefs.h
8808   malicious-prog     4   0 00001101 ./output/602-ipmi_msgdefs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ipmi_bmc.h
8808   malicious-prog     4   0 00001101 ./output/603-ipmi_bmc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/mqueue.h
8808   malicious-prog     4   0 00001101 ./output/604-mqueue.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/vt.h
8808   malicious-prog     4   0 00001101 ./output/605-vt.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_socket.h
8808   malicious-prog     4   0 00001101 ./output/606-xt_socket.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebt_among.h
8808   malicious-prog     4   0 00001101 ./output/607-ebt_among.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nf_conntrack_common.h
8808   malicious-prog     4   0 00001101 ./output/608-nf_conntrack_common.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/memfd.h
8808   malicious-prog     4   0 00001101 ./output/609-memfd.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/securebits.h
8808   malicious-prog     4   0 00001101 ./output/610-securebits.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atmsap.h
8808   malicious-prog     4   0 00001101 ./output/611-atmsap.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atmclip.h
8808   malicious-prog     4   0 00001101 ./output/612-atmclip.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tipc_netlink.h
8808   malicious-prog     4   0 00001101 ./output/613-tipc_netlink.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/usb/tmc.h
8808   malicious-prog     4   0 00001101 ./output/614-tmc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_DSCP.h
8808   malicious-prog     4   0 00001101 ./output/615-xt_DSCP.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/gfs2_ondisk.h
8808   malicious-prog     4   0 00001101 ./output/616-gfs2_ondisk.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/thermal.h
8808   malicious-prog     4   0 00001101 ./output/617-thermal.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/capi.h
8808   malicious-prog     4   0 00001101 ./output/618-capi.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/cn_proc.h
8808   malicious-prog     4   0 00001101 ./output/619-cn_proc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/fscrypt.h
8808   malicious-prog     4   0 00001101 ./output/620-fscrypt.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dlm_device.h
8808   malicious-prog     4   0 00001101 ./output/621-dlm_device.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv6/ip6t_ah.h
8808   malicious-prog     4   0 00001101 ./output/622-ip6t_ah.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/usb/audio.h
8808   malicious-prog     4   0 00001101 ./output/623-audio.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv4/ipt_TTL.h
8808   malicious-prog     4   0 00001101 ./output/624-ipt_TTL.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/fuse.h
8808   malicious-prog     4   0 00001101 ./output/625-fuse.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/caif/caif_socket.h
8808   malicious-prog     4   0 00001101 ./output/626-caif_socket.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/bcm933xx_hcs.h
8808   malicious-prog     4   0 00001101 ./output/627-bcm933xx_hcs.h
654    irqbalance         6   0 00000000 /proc/interrupts
654    irqbalance         6   0 00000000 /proc/stat
654    irqbalance         6   0 00000000 /proc/irq/20/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/0/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/1/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/8/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/12/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/14/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/15/smp_affinity
8808   malicious-prog     3   0 00000000 /usr/include/linux/seg6_genl.h
8808   malicious-prog     4   0 00001101 ./output/628-seg6_genl.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/llc.h
8808   malicious-prog     4   0 00001101 ./output/629-llc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nf_conntrack_tcp.h
8808   malicious-prog     4   0 00001101 ./output/630-nf_conntrack_tcp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/elf-em.h
8808   malicious-prog     4   0 00001101 ./output/631-elf-em.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/uhid.h
8808   malicious-prog     4   0 00001101 ./output/632-uhid.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/net_tstamp.h
8808   malicious-prog     4   0 00001101 ./output/633-net_tstamp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_nfacct.h
8808   malicious-prog     4   0 00001101 ./output/634-xt_nfacct.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/fsl_hypervisor.h
8808   malicious-prog     4   0 00001101 ./output/635-fsl_hypervisor.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/bpf.h
8808   malicious-prog     4   0 00001101 ./output/636-bpf.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/max2175.h
8808   malicious-prog     4   0 00001101 ./output/637-max2175.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv6/ip6t_ipv6header.h
8808   malicious-prog     4   0 00001101 ./output/638-ip6t_ipv6header.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_ematch/tc_em_ipt.h
8808   malicious-prog     4   0 00001101 ./output/639-tc_em_ipt.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dm-log-userspace.h
8808   malicious-prog     4   0 00001101 ./output/640-dm-log-userspace.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tty.h
8808   malicious-prog     4   0 00001101 ./output/641-tty.h
967    VBoxService        4   0 02000000 /var/run/utmp
647    dbus-daemon       -1   2 02204000 /usr/local/share/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /usr/share/dbus-1/system-services
647    dbus-daemon       -1   2 02204000 /lib/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /var/lib/snapd/dbus-1/system-services/
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_connmark.h
8808   malicious-prog     4   0 00001101 ./output/642-xt_connmark.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_quota.h
8808   malicious-prog     4   0 00001101 ./output/643-xt_quota.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_vsock.h
8808   malicious-prog     4   0 00001101 ./output/644-virtio_vsock.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv6/ip6t_LOG.h
8808   malicious-prog     4   0 00001101 ./output/645-ip6t_LOG.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv6/ip6t_REJECT.h
8808   malicious-prog     4   0 00001101 ./output/646-ip6t_REJECT.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ax25.h
8808   malicious-prog     4   0 00001101 ./output/647-ax25.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dvb/frontend.h
8808   malicious-prog     4   0 00001101 ./output/648-frontend.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_ipvs.h
8808   malicious-prog     4   0 00001101 ./output/649-xt_ipvs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ipx.h
8808   malicious-prog     4   0 00001101 ./output/650-ipx.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/usb/g_printer.h
8808   malicious-prog     4   0 00001101 ./output/651-g_printer.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nfnetlink_conntrack.h
8808   malicious-prog     4   0 00001101 ./output/652-nfnetlink_conntrack.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/mqueue.h
8808   malicious-prog     4   0 00001101 ./output/653-mqueue.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/unistd.h
8808   malicious-prog     4   0 00001101 ./output/654-unistd.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tipc_netlink.h
8808   malicious-prog     4   0 00001101 ./output/655-tipc_netlink.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/scc.h
8808   malicious-prog     4   0 00001101 ./output/656-scc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_bridge.h
8808   malicious-prog     4   0 00001101 ./output/657-if_bridge.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/fd.h
8808   malicious-prog     4   0 00001101 ./output/658-fd.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_skbedit.h
8808   malicious-prog     4   0 00001101 ./output/659-tc_skbedit.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ipmi_bmc.h
8808   malicious-prog     4   0 00001101 ./output/660-ipmi_bmc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_connmark.h
8808   malicious-prog     4   0 00001101 ./output/661-tc_connmark.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netdevice.h
8808   malicious-prog     4   0 00001101 ./output/662-netdevice.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/usb/ch9.h
8808   malicious-prog     4   0 00001101 ./output/663-ch9.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_iommu.h
8808   malicious-prog     4   0 00001101 ./output/664-virtio_iommu.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nf_conntrack_tcp.h
8808   malicious-prog     4   0 00001101 ./output/665-nf_conntrack_tcp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ip.h
8808   malicious-prog     4   0 00001101 ./output/666-ip.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nsfs.h
8808   malicious-prog     4   0 00001101 ./output/667-nsfs.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/pfkeyv2.h
8808   malicious-prog     4   0 00001101 ./output/668-pfkeyv2.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/stat.h
8808   malicious-prog     4   0 00001101 ./output/669-stat.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tls.h
8808   malicious-prog     4   0 00001101 ./output/670-tls.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/agpgart.h
8808   malicious-prog     4   0 00001101 ./output/671-agpgart.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_scsi.h
8808   malicious-prog     4   0 00001101 ./output/672-virtio_scsi.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/smiapp.h
8808   malicious-prog     4   0 00001101 ./output/673-smiapp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_tunnel.h
8808   malicious-prog     4   0 00001101 ./output/674-if_tunnel.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/switchtec_ioctl.h
8808   malicious-prog     4   0 00001101 ./output/675-switchtec_ioctl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/bpf.h
8808   malicious-prog     4   0 00001101 ./output/676-bpf.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_mmio.h
8808   malicious-prog     4   0 00001101 ./output/677-virtio_mmio.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/termios.h
8808   malicious-prog     4   0 00001101 ./output/678-termios.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/mount.h
8808   malicious-prog     4   0 00001101 ./output/679-mount.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/aio_abi.h
8808   malicious-prog     4   0 00001101 ./output/680-aio_abi.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_9p.h
8808   malicious-prog     4   0 00001101 ./output/681-virtio_9p.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebt_mark_t.h
8808   malicious-prog     4   0 00001101 ./output/682-ebt_mark_t.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/unistd.h
8808   malicious-prog     4   0 00001101 ./output/683-unistd.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_ematch/tc_em_meta.h
8808   malicious-prog     4   0 00001101 ./output/684-tc_em_meta.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/fpga-dfl.h
8808   malicious-prog     4   0 00001101 ./output/685-fpga-dfl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/seg6_genl.h
8808   malicious-prog     4   0 00001101 ./output/686-seg6_genl.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/tty.h
8808   malicious-prog     4   0 00001101 ./output/687-tty.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/mic_ioctl.h
8808   malicious-prog     4   0 00001101 ./output/688-mic_ioctl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/v4l2-dv-timings.h
8808   malicious-prog     4   0 00001101 ./output/689-v4l2-dv-timings.h
967    VBoxService        4   0 02000000 /var/run/utmp
647    dbus-daemon       -1   2 02204000 /usr/local/share/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /usr/share/dbus-1/system-services
647    dbus-daemon       -1   2 02204000 /lib/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /var/lib/snapd/dbus-1/system-services/
8808   malicious-prog     3   0 00000000 /usr/include/linux/vfio.h
8808   malicious-prog     4   0 00001101 ./output/690-vfio.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ppp-comp.h
8808   malicious-prog     4   0 00001101 ./output/691-ppp-comp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_bonding.h
8808   malicious-prog     4   0 00001101 ./output/692-if_bonding.h
